XYDATA,BFII_nolipid-no_12-11-25-1,BFII_nolipid-no_12-11-25-2,BFII_nolipid-no_12-11-25-3,BFII_nolipid-no_12-11-25-4,BFII_nolipid-no_12-11-25-5,BFII_nolipid-no_12-11-25-6,BFII_nolipid-no_12-11-25-7,BFII_nolipid-no_12-11-25-8,BFII_nolipid-no_12-11-25-9,BFII_nolipid-no_12-11-25-10,BFII_nolipid-no_12-11-25-11
417.0000,498.994,493.382,488.6,485.433,481.474,474.226,471.877,464.018,461.403,456.177,448.949
417.5000,488.345,483.2,477.862,475.35,471.028,464.236,462.007,454.331,452.109,446.63,439.471
418.0000,477.167,471.945,466.737,464.095,460.78,453.852,451.41,444.002,441.663,436.543,429.512
418.5000,467.888,462.84,457.996,455.251,451.859,445.269,442.656,435.408,433.717,428.474,421.167
419.0000,457.897,453.171,448.33,446.215,442.458,435.927,433.17,425.963,424.792,419.328,412.112
419.5000,447.613,442.918,438.092,435.969,431.907,426.282,423.111,416.61,414.906,409.747,402.845
420.0000,438.234,433.616,428.707,426.714,422.615,417.074,413.749,407.663,405.964,400.88,394.122
420.5000,430.016,425.068,420.497,418.312,414.417,408.651,405.735,399.519,397.95,393.148,386.356
421.0000,420.123,415.249,410.692,408.865,404.828,399.244,396.378,390.471,388.434,383.881,377.172
421.5000,412.524,408.292,403.951,401.671,397.654,392.33,389.334,383.714,381.581,377.326,370.701
422.0000,402.682,399.114,393.977,392.159,388.442,382.903,380.106,374.764,372.675,368.272,362.204
422.5000,393.117,389.708,384.505,383.054,379.076,374.053,370.985,366.093,363.655,359.28,354.037
423.0000,386.38,382.859,377.727,376.337,372.23,367.398,364.279,359.644,357.383,352.547,348.057
423.5000,377.215,373.785,368.808,367.703,363.615,358.711,355.762,351.283,348.544,344.298,339.949
424.0000,369.842,366.566,361.517,360.279,356.274,351.842,348.853,344.335,341.554,337.773,333.151
424.5000,361.883,358.518,353.998,352.471,348.733,344.305,341.298,336.982,334.301,330.321,325.87
425.0000,353.386,350.041,345.701,343.991,340.477,336.295,333.191,328.894,326.261,322.67,318.199
425.5000,346.269,343.122,338.789,337.372,333.272,329.728,326.753,322.674,319.552,316.412,311.962
426.0000,338.452,335.734,331.452,330.01,325.887,322.343,319.755,315.613,312.567,309.56,305.315
426.5000,330.342,328.184,323.426,322.176,318.119,314.658,312.48,307.991,305.012,302.289,297.789
427.0000,323.855,321.863,316.757,315.712,311.641,308.395,306.235,301.951,298.992,296.343,291.735
427.5000,316.734,315.222,309.762,308.748,304.608,301.589,299.253,295.297,292.813,289.86,285.476
428.0000,309.286,307.956,302.425,301.458,297.472,294.095,291.987,287.991,285.829,282.989,278.514
428.5000,302.994,302.058,296.466,295.499,291.345,287.966,286.224,282.071,280.319,277.57,273.087
429.0000,296.251,295.431,289.747,288.814,284.924,281.578,279.556,275.949,274.148,271.558,267.427
429.5000,289.35,288.325,283.005,282.041,278.233,274.752,272.964,269.343,267.68,264.747,261.045
430.0000,283.319,282.691,277.27,276.463,272.521,269.337,267.797,263.843,262.202,259.39,255.683
430.5000,277.048,276.281,271.07,270.497,266.599,263.496,261.764,257.974,256.409,253.782,249.884
431.0000,270.138,269.728,264.809,263.516,260.017,257.081,255.254,251.695,250.331,247.855,243.953
431.5000,264.478,264.527,259.445,258.116,254.681,251.941,250.305,246.797,245.285,243.037,238.92
432.0000,258.499,258.699,254.039,252.365,248.847,246.119,244.471,241.316,239.554,237.56,233.658
432.5000,252.185,252.696,248.277,246.083,242.917,240.04,238.483,235.328,233.62,231.908,228.155
433.0000,247.168,247.673,243.169,241.32,237.863,235.176,233.808,230.105,229.02,227.467,223.38
433.5000,241.565,242.215,237.649,235.903,232.42,229.967,228.636,224.883,223.657,222.508,218.537
434.0000,235.928,236.26,231.7,230.243,226.76,224.419,222.879,219.683,218.492,217.083,213.225
434.5000,231.233,231.56,226.935,225.41,222.164,220.095,218.286,215.387,214.174,212.784,209.072
435.0000,225.998,226.045,221.88,220.34,217.354,215.327,213.275,210.59,209.358,207.981,204.296
435.5000,220.339,220.4,216.57,215.129,212.224,209.925,208.077,205.374,204.183,202.972,199.193
436.0000,215.755,215.848,212.077,210.821,207.752,205.454,204.102,201.246,199.741,198.69,195.11
436.5000,210.74,211.02,207.343,206.091,202.873,200.717,199.465,196.817,195.134,194.264,190.783
437.0000,205.506,205.784,202.081,201.001,197.905,195.561,194.518,191.698,190.326,189.754,186.157
437.5000,201.437,201.445,197.979,196.701,194.019,191.683,190.819,187.897,186.801,185.976,182.382
438.0000,196.746,197.004,193.381,192.331,189.62,187.432,186.766,183.82,182.609,181.907,178.21
438.5000,192.052,192.112,188.271,187.602,185.041,182.942,182.168,179.074,177.997,177.394,173.896
439.0000,188.13,188.02,184.169,183.722,181.073,179.364,178.535,175.26,174.63,173.825,170.287
439.5000,183.741,183.714,180.081,179.606,176.757,175.386,174.36,171.365,170.839,170,166.415
440.0000,179.274,179.16,175.633,175.097,172.348,171.021,170.066,167.094,166.661,166.047,162.263
440.5000,175.45,175.489,171.985,171.555,168.896,167.548,166.682,163.949,163.232,162.839,158.944
441.0000,171.559,171.273,167.924,167.714,165.189,163.873,163.065,160.198,159.574,159.216,155.306
441.5000,167.444,167.202,163.831,163.68,161.12,159.919,159.099,156.235,155.728,155.453,151.61
442.0000,163.928,163.849,160.283,160.316,157.714,156.546,155.804,153.032,152.465,152.344,148.573
442.5000,160.067,160.098,156.633,156.743,154.002,152.9,152.352,149.491,149.134,149.039,145.481
443.0000,156.045,156.198,152.865,152.6,150.405,148.877,148.75,145.727,145.427,145.47,141.962
443.5000,152.688,153.006,149.681,149.399,147.3,145.865,145.554,142.803,142.622,142.478,139.136
444.0000,149.127,149.393,146.103,145.917,143.854,142.345,141.989,139.485,139.351,139.078,135.898
444.5000,145.769,145.666,142.784,142.481,140.624,138.937,138.615,136.251,136.101,135.961,132.811
445.0000,142.283,141.958,139.286,139.052,137.134,135.566,135.143,132.882,132.67,132.619,129.701
445.5000,139.228,138.936,136.45,136.233,134.35,132.832,132.49,130.208,129.857,129.796,127.206
446.0000,136.151,135.774,133.453,133.211,131.474,129.964,129.604,127.356,126.919,126.732,124.321
446.5000,132.728,132.218,130.496,129.954,128.175,126.922,126.491,124.258,123.873,123.48,121.221
447.0000,130.112,129.445,127.695,127.286,125.442,124.122,123.838,121.73,121.093,121.046,118.878
447.5000,127.32,126.44,124.793,124.376,122.619,121.218,120.858,119.073,118.253,118.247,116.247
448.0000,124.183,123.337,121.68,121.372,119.478,118.314,117.809,115.994,115.582,115.233,113.377
448.5000,121.612,120.618,119.023,118.87,116.886,115.906,115.381,113.613,113.109,112.798,110.946
449.0000,119.03,117.767,116.271,116.144,114.146,113.249,112.73,110.988,110.449,110.127,108.466
449.5000,116.01,114.69,113.109,113.307,111.261,110.512,109.867,108.16,107.672,107.401,105.89
450.0000,113.715,112.17,110.685,110.91,108.872,108.305,107.826,105.887,105.515,105.023,103.823
