XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
442.0000,230.166,224.208,221.984,221.787,219.746,217.267,214.429,211.229,210.102,209.438,210.303
442.5000,225.132,219.223,217.175,216.948,215.027,212.387,209.6,206.488,205.907,205.102,205.959
443.0000,219.732,214.04,212.064,211.926,210.266,207.357,204.611,201.988,201.228,200.156,201.455
443.5000,215.331,209.85,207.957,207.82,206.12,203.503,200.76,198.162,197.429,196.479,197.635
444.0000,210.231,205.02,202.883,203.152,201.108,198.769,196.192,193.682,193.018,192.022,193.29
444.5000,205.498,200.347,198.231,198.497,196.491,194.39,191.862,189.358,188.819,187.786,189.123
445.0000,200.753,195.653,193.354,193.695,191.771,190.031,187.543,184.95,184.554,183.6,184.74
445.5000,196.618,191.63,189.427,189.713,188.118,186.134,183.996,181.352,180.917,180.096,181.368
446.0000,192.19,187.459,185.041,185.503,183.997,182.137,179.802,177.681,177.086,176.29,177.596
446.5000,187.438,182.839,180.596,180.988,179.553,177.885,175.577,173.57,173.112,172.123,173.621
447.0000,183.757,179.223,177.182,177.304,175.73,174.449,172.03,170.124,169.592,168.842,170.507
447.5000,179.513,175.206,173.361,173.42,171.757,170.787,168.082,166.41,166.058,165.201,166.925
448.0000,175.181,171.016,169.046,169.125,167.756,166.714,163.994,162.464,161.922,161.521,163.389
448.5000,171.328,167.483,165.709,165.598,164.379,163.613,160.83,159.323,158.812,158.513,160.344
449.0000,167.451,163.743,162.113,161.731,160.676,160.056,157.442,155.886,155.729,155.32,157.118
449.5000,163.174,159.396,158.079,158.067,157.041,156.209,153.702,152.381,152.092,151.73,153.403
450.0000,159.728,156.354,154.895,154.969,153.812,153.076,150.589,149.347,149.106,148.881,150.512
