XYDATA,TRP_lipid-000_12-15-25-1,TRP_lipid-004_12-15-25-1,TRP_lipid-008_12-15-25-1,TRP_lipid-012_12-15-25-1,TRP_lipid-016_12-15-25-1,TRP_lipid-020_12-15-25-1,TRP_lipid-024_12-15-25-1,TRP_lipid-028_12-15-25-1,TRP_lipid-032_12-15-25-1,TRP_lipid-036_12-15-25-1,TRP_lipid-040_12-15-25-1
369.5000,2861.15,2726.78,2610.99,2421.8,2485.66,2473.21,2457.65,2429.96,2393.13,2360.6,2341.25
370.0000,2842.95,2709.34,2594.3,2405.97,2469.82,2457.85,2441.33,2414.35,2378.48,2345.44,2325.9
370.5000,2825.83,2692.12,2578.5,2391.58,2454.76,2443.1,2426.38,2400.15,2364.17,2330.9,2311.96
371.0000,2804.85,2671.94,2559.97,2373.07,2435.37,2424.41,2408.41,2381.4,2346.52,2313.86,2294.34
371.5000,2784.99,2653.14,2541.18,2356.87,2418.04,2407.15,2391.19,2364.48,2329.58,2297.96,2277.87
372.0000,2765.86,2636.16,2523.75,2341.35,2402.47,2390.66,2374.91,2348.53,2314.5,2282.79,2262.8
372.5000,2744.12,2615.84,2503.52,2322.58,2383.99,2372.76,2356.77,2329.93,2297.14,2266.82,2245.43
373.0000,2724.51,2597.62,2485.57,2306.2,2366.69,2355.47,2340.75,2313.62,2280.35,2250.46,2230.63
373.5000,2700.73,2574.89,2462.98,2285.63,2345.88,2334.22,2320.5,2293.61,2259.82,2230.29,2210.94
374.0000,2678.08,2553.66,2442.39,2266.45,2326.21,2314.28,2301.35,2274.24,2241.05,2212.31,2192.19
374.5000,2657.65,2534.18,2423,2249.01,2307.67,2295.96,2283.11,2256.51,2224.19,2195.42,2175.31
375.0000,2633.89,2512.14,2400.77,2228.99,2287.45,2275.6,2262.6,2236.24,2204.66,2176.36,2156.52
375.5000,2611.25,2491.38,2380.64,2209.66,2268.68,2256.85,2243.99,2217.69,2186.74,2158.56,2139.15
376.0000,2585.07,2466.34,2355.85,2187.59,2245.4,2233.19,2221.93,2195.71,2163.73,2136.13,2117.57
376.5000,2560.24,2441.95,2333.86,2166.31,2224.51,2211.3,2200.42,2174.7,2143.28,2116.51,2097.42
377.0000,2537.2,2420.35,2313.04,2146.82,2205.59,2192.48,2180.73,2155.11,2124.17,2097.64,2079.36
377.5000,2511.5,2395.74,2289.98,2125.67,2183,2170.38,2159.59,2133.43,2103.69,2076.21,2058.77
378.0000,2487.98,2373.12,2268.75,2105.84,2162.24,2149.51,2139.53,2113.72,2084.16,2056.32,2040.36
378.5000,2459.38,2345.15,2241.4,2082.11,2137.72,2124.37,2115.22,2090.16,2060.04,2032.07,2017.18
379.0000,2432.64,2320.5,2216.67,2060.2,2115,2101.56,2092.24,2067.82,2038.3,2009,1995.66
379.5000,2408.27,2297.61,2194.05,2040.69,2094.09,2080.33,2071.43,2047.51,2018.35,1988.4,1975.36
380.0000,2381.85,2272.2,2169.41,2017.78,2070.61,2057.46,2048.3,2023.93,1995.75,1966.75,1954.17
380.5000,2358.31,2248.82,2147.69,1996.87,2048.89,2037.06,2027.36,2002.62,1975.37,1946.66,1933.87
381.0000,2328.18,2220.27,2120.02,1971.87,2022.87,2011.37,2002.37,1977.62,1950.83,1922.5,1909.38
381.5000,2301,2193.19,2094.54,1948.45,1998.49,1987.23,1978.32,1953.91,1927.87,1899.98,1886.97
382.0000,2275.87,2169.04,2072.28,1927.66,1976.04,1965.46,1957.43,1932.11,1906.73,1879.92,1866.8
382.5000,2248.08,2142.55,2047.05,1905.09,1951.14,1941.57,1933.38,1908.98,1884.55,1857.04,1844.58
383.0000,2223.02,2118.25,2023.58,1883.61,1929.39,1919.67,1912.15,1887.67,1863.99,1836.28,1824.22
383.5000,2192.31,2089.22,1995.46,1858.52,1902.89,1894.68,1885.88,1861.68,1839.08,1811.54,1799.77
384.0000,2164.17,2061.81,1969.91,1835.28,1879.1,1870.9,1862.23,1837.4,1815.65,1788.93,1777.21
384.5000,2138.94,2037.2,1945.42,1814.04,1857.42,1849.7,1840.23,1816.01,1793.96,1768.24,1756.96
