XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
380.5000,1940.16,1948.79,1927.97,1896.5,1855.77,1801.85,1773.16,1735.15,1705.18,1661.74,1627.99
381.0000,1913.18,1923.04,1901.83,1870.91,1830.24,1776.58,1748.55,1710.51,1680.93,1638.33,1605.2
381.5000,1888.7,1898.33,1878.2,1846.82,1807.02,1753.19,1725.48,1688.22,1658.26,1616.71,1583.62
382.0000,1866.35,1876.23,1856.33,1825.34,1785.17,1732.05,1704.66,1668.32,1637.89,1597.17,1564.14
382.5000,1842.49,1851.31,1832.01,1800.94,1761.72,1709.12,1681.63,1646.01,1615.83,1575.69,1542.81
383.0000,1820.13,1829.66,1810.06,1779.36,1740.76,1688.51,1659.98,1626.11,1596.02,1556.57,1523.44
383.5000,1793.13,1802.19,1782.81,1752.7,1714.09,1663.91,1635.41,1602.28,1572.09,1532.65,1500.03
384.0000,1767.72,1777.74,1758.27,1728.96,1690.11,1640.35,1612.6,1579.89,1549.5,1510.93,1479.25
384.5000,1745.07,1755.36,1736.13,1706.94,1667.99,1619.57,1592.19,1559.14,1529.46,1491.05,1460.31
385.0000,1720.92,1730.81,1711.55,1683.13,1643.64,1597.11,1569.24,1537.01,1507.23,1469.37,1438.85
385.5000,1699.01,1708.59,1689.55,1661.21,1622.41,1576.26,1548.72,1516.44,1487.29,1450.08,1419.63
386.0000,1672.67,1681.41,1662.95,1634.71,1596.86,1550.61,1523.56,1491.99,1462.78,1426.31,1396.41
386.5000,1648.43,1656.51,1638.97,1610.91,1573.07,1527.53,1500.34,1469.88,1440.73,1405.38,1375.16
387.0000,1626.48,1633.93,1617.39,1589.43,1551.97,1506.34,1479.27,1449.75,1420.27,1385.74,1356.17
387.5000,1603.33,1610.32,1593.21,1565.45,1528.4,1482.74,1456.62,1428.07,1398.32,1364.58,1335.51
388.0000,1581.46,1588.12,1571.21,1544.16,1507.09,1461.21,1436.41,1408.25,1378.94,1345,1316.75
388.5000,1554.87,1561.34,1544.89,1518.39,1482.7,1436.67,1412.68,1384.04,1355.58,1322.87,1294.63
389.0000,1531.61,1537.19,1521.48,1494.42,1459.09,1414.69,1390.78,1362.8,1334.1,1302.42,1274.33
389.5000,1509.54,1514.86,1500.22,1472.9,1438.43,1394.2,1370.61,1343.76,1314.73,1283.39,1255.55
390.0000,1483.88,1489.1,1473.93,1447.39,1413.27,1369.52,1346.47,1321.07,1292.55,1261.67,1233.46
390.5000,1464.84,1469.73,1454.19,1428.34,1394.61,1352.07,1328.54,1303.47,1275.66,1244.96,1216.72
391.0000,1438.98,1444.5,1428.23,1402.95,1370.25,1329.5,1304.81,1280.26,1252.97,1222.96,1194.76
391.5000,1415.78,1420.9,1405.44,1379.91,1348.27,1308.03,1283.64,1259.07,1232.64,1202.27,1174.96
392.0000,1395.38,1399.41,1384.58,1359.89,1327.94,1288.96,1264.71,1240.29,1213.91,1184.61,1156.87
392.5000,1370.62,1373.49,1360.05,1335.82,1303.8,1266.22,1241.97,1217.91,1191.55,1162.29,1135.86
393.0000,1352.02,1354.84,1342.37,1317.59,1286.15,1249.02,1225.56,1201.38,1174.99,1146.34,1120.32
393.5000,1327.61,1330.19,1318.12,1293.32,1262.63,1226.3,1203.23,1179,1153.83,1125.57,1099.09
394.0000,1305.64,1307.57,1296.28,1271.93,1241.72,1205.62,1182.78,1158.41,1134.03,1106.6,1079.95
394.5000,1285.49,1287.02,1275.9,1252.83,1223.11,1187.44,1164.07,1141.11,1116.36,1089.25,1063.01
395.0000,1261.84,1263.06,1252.76,1230.06,1199.48,1165.46,1142.49,1119.45,1094.72,1068.51,1042.98
395.5000,1240.15,1241.5,1231.38,1209.04,1178.12,1144.77,1122.52,1099.96,1076,1049.97,1024.16
396.0000,1220.49,1221.43,1212,1190.25,1159.45,1126.45,1104.98,1082.15,1058.81,1032.82,1007.6
396.5000,1197.49,1197.95,1188.32,1167.47,1137.3,1105.25,1083.37,1060.77,1038.73,1013.22,987.899
397.0000,1180.78,1180.52,1171.11,1150.75,1121.04,1088.88,1067.48,1044.97,1023.71,998.216,972.941
397.5000,1157.76,1157.79,1148.77,1128.12,1099.28,1067.45,1046.7,1024.31,1003.88,978.881,953.895
398.0000,1137.41,1137.33,1127.66,1108.44,1079.2,1048.2,1028.09,1005.9,985.197,961.263,936.712
398.5000,1119.3,1118.57,1109.26,1090.07,1061.62,1031.1,1011.38,989.198,968.973,945.236,921.191
399.0000,1097.23,1096.2,1087.06,1068.42,1040.48,1010.93,991.135,969.683,949.83,926.472,902.442
399.5000,1077.2,1076.21,1067.12,1048.93,1021.89,992.251,973.234,952.176,932.547,909.458,885.542
400.0000,1059.63,1058.22,1049.61,1030.88,1005.02,975.885,956.938,936.178,916.711,894.049,870.263
400.5000,1042.05,1040.35,1032.33,1013.99,988.459,959.472,940.868,920.416,900.744,878.858,855.679
401.0000,1022.52,1021.05,1013.48,995.57,970.59,941.687,923.649,902.784,883.726,862.399,839.71
401.5000,1001.87,1000.51,993.023,974.935,951.039,922.409,905.58,884.108,865.73,844.96,822.39
402.0000,983.289,981.609,974.285,956.827,933.804,905.073,888.476,867.228,849.702,828.74,806.512
402.5000,966.565,964.904,957.49,940.461,918.468,888.963,873.094,852.362,834.946,814.599,792.587
403.0000,946.76,944.465,937.754,920.683,900.016,870.343,854.923,834.946,817.914,798.115,776.888
403.5000,928.578,926.241,920.095,903.011,883.095,853.548,838.527,819.039,802.246,782.71,762.14
404.0000,912.37,909.932,904.615,886.915,867.933,838.37,824.107,804.923,788.341,768.712,748.914
404.5000,896.482,893.929,888.618,871.185,852.703,824.264,809.91,790.851,774.499,755.235,735.476
405.0000,878.92,876.509,871.485,854.485,836.667,808.543,794.12,775.47,759.864,740.164,721.198
405.5000,860.22,857.712,853.039,836.667,818.844,791.724,776.956,759.162,743.27,724.582,705.863
406.0000,844.51,842.605,838.096,821.691,804.312,777.913,763.301,746.294,730.131,711.576,693.022
406.5000,827.287,826.125,821.861,806.119,788.776,762.692,748.202,731.934,716.21,697.35,679.539
407.0000,809.725,808.631,804.204,789.069,771.713,746.353,731.747,716.204,700.95,682.306,665.202
407.5000,794.136,793.047,788.854,773.514,756.349,732.053,717.224,702.094,686.848,669.031,652.091
408.0000,780.042,778.518,774.756,759.45,743.014,718.798,704.171,689.125,674.526,656.428,640.36
408.5000,763.273,760.733,758.342,742.985,726.864,702.951,688.605,674.526,660.03,641.958,627.1
409.0000,750.816,748.288,745.326,730.686,714.931,690.972,677.07,663.502,649.345,631.107,616.706
409.5000,734.053,732.252,728.647,714.889,699.488,675.5,662.106,648.407,635.14,617.902,603.183
410.0000,720.481,719.12,715.435,701.469,686.696,663.145,649.801,636.286,623.406,606.705,592.225
410.5000,705.936,704.502,700.556,687.005,672.804,649.922,636.903,623.521,610.842,594.632,580.37
411.0000,690.326,689.237,685.421,672.152,658.221,635.196,622.458,609.919,597.272,581.516,567.332
411.5000,677.658,676.814,672.787,659.764,645.772,623.482,611.077,598.923,586.288,570.459,557.355
412.0000,663.904,662.906,659.444,646.209,632.252,610.645,598.453,586.771,574.379,558.871,546.064
412.5000,648.856,647.651,644.796,631.813,618.464,596.778,585.111,573.829,561.574,546.475,534.006
413.0000,635.312,634.063,631.273,618.599,606.192,584.626,573.283,561.73,549.832,535.313,523.1
413.5000,623.174,622.168,619.572,606.961,594.761,573.836,562.577,551.382,539.368,525.544,513.391
414.0000,609.402,608.475,605.596,592.867,581.735,560.79,549.886,538.801,527.659,513.704,502.025
414.5000,598.786,598.264,595.485,582.732,572.087,551.4,540.503,529.926,518.994,505.135,493.509
415.0000,584.532,584.586,582.147,569.68,559.124,539.367,528.078,518.335,507.174,493.853,482.431
415.5000,573.626,573.201,571.157,559.091,548.731,529.448,518.041,508.617,497.775,484.36,473.665
416.0000,561.607,561.249,559.108,547.587,537.318,518.589,507.172,498.077,487.694,474.175,463.853
416.5000,548.657,548.527,546.58,535.236,525.613,506.789,495.628,486.747,476.691,463.527,453.787
