XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
420.5000,358.257,358.457,355.829,368.986,351.69,350.678,340.037,331.622,321.369,315.019,302.371
421.0000,350.249,350.008,347.774,360.242,343.079,342.558,332.237,323.777,314.116,307.629,295.431
421.5000,344.24,344.044,341.843,353.98,337.005,336.723,326.37,318.218,308.794,302.192,290.37
422.0000,336.169,335.884,333.698,345.775,329.089,328.654,318.595,310.935,301.564,295.033,283.568
422.5000,328.346,327.54,325.554,337.702,321.651,320.581,311.114,303.474,294.679,288.151,276.916
423.0000,322.629,321.757,319.635,331.612,316.205,315.056,305.605,298.129,289.352,283.06,272.103
423.5000,314.834,314.059,312.019,323.607,308.705,307.55,298.445,291.188,282.557,276.479,265.697
424.0000,308.717,307.814,305.684,317.151,302.565,301.587,292.484,285.47,277.106,271.215,260.587
424.5000,302.192,300.915,299.23,310.168,295.919,295.311,285.912,278.992,271.152,265.335,255.066
425.0000,295.007,294.052,292.219,302.774,289.366,288.092,279.296,272.382,264.794,258.955,249.285
425.5000,289.238,288.206,286.406,296.707,283.561,282.486,274.039,266.78,259.605,254.052,244.5
426.0000,283.156,281.928,280.273,290.109,277.099,276.452,268.353,260.942,253.858,248.604,239.191
426.5000,276.437,274.862,273.848,283.052,270.204,269.925,262.172,254.591,247.839,242.688,233.837
427.0000,270.693,269.39,268.478,277.097,264.968,264.313,257.082,249.611,243.212,237.8,229.209
427.5000,264.657,263.201,262.753,270.854,258.924,258.583,251.327,244.304,237.932,232.502,224.494
428.0000,258.221,256.886,256.461,264.297,252.735,252.64,245.717,238.232,232.43,226.854,219.308
428.5000,252.949,251.746,251.347,258.898,247.473,247.56,240.688,233.633,227.902,222.289,215.16
429.0000,247.265,246.078,245.613,253.047,241.932,241.997,235.212,228.532,223.21,217.58,210.516
429.5000,241.616,240.167,239.886,247.082,235.997,236.32,229.325,223.02,217.793,212.304,205.381
430.0000,236.864,235.431,235.252,242.258,231.189,231.3,224.815,218.602,213.508,208.136,201.509
430.5000,231.841,230.411,230.117,236.975,225.92,225.96,219.888,213.791,208.861,203.638,197.239
431.0000,226.185,224.706,224.446,231.133,220.327,220.47,214.735,208.671,203.978,199.107,192.429
431.5000,221.673,220.164,219.803,226.372,215.957,215.865,210.537,204.593,199.937,195.205,188.625
432.0000,216.845,215.142,214.988,221.21,211.161,211.256,205.746,200.091,195.564,190.89,184.62
432.5000,211.502,210.305,209.58,215.718,206.045,205.919,200.769,195.393,190.874,186.179,180.307
433.0000,207.132,206.155,205.362,211.511,201.879,201.631,197.11,191.411,187.138,182.335,176.688
433.5000,202.63,201.686,200.858,206.715,197.383,197.192,192.737,187.232,182.895,178.413,172.905
434.0000,197.814,196.722,195.71,201.78,192.525,192.203,188.368,182.68,178.576,174.078,168.918
434.5000,193.838,192.587,191.834,197.543,188.731,188.397,184.655,179.092,174.924,170.664,165.761
435.0000,189.412,188.27,187.655,193.021,184.663,184.223,180.526,175.252,171.296,167.069,162.486
435.5000,184.8,183.563,183.106,188.09,180.072,179.691,176.067,170.941,167.188,163.031,158.874
436.0000,181.348,179.818,179.334,184.178,176.3,175.937,172.619,167.352,163.801,159.655,155.742
436.5000,177.092,175.85,175.399,179.706,172.622,171.87,168.725,163.542,160.3,156.058,152.493
437.0000,172.625,171.592,171.089,175.277,168.522,167.679,164.733,159.507,156.465,152.048,148.974
437.5000,169.146,168.053,167.586,171.578,165.011,164.215,161.406,156.456,153.255,149.19,145.973
438.0000,165.401,164.246,163.779,167.858,161.343,160.511,157.769,152.957,149.753,145.879,142.978
438.5000,161.186,160.333,159.693,163.824,157.609,156.461,153.813,149.33,146.103,142.584,139.516
439.0000,157.866,156.966,156.4,160.567,154.437,153.173,150.844,146.445,143.124,139.784,136.658
439.5000,154.09,153.581,152.859,156.975,151.101,149.636,147.461,143.241,140.001,136.782,133.792
440.0000,150.224,149.852,149.254,153.085,147.229,145.951,143.911,140.047,136.668,133.603,130.65
440.5000,146.948,146.86,146.216,149.959,144.377,142.86,141.221,137.304,134.019,131.017,128.186
441.0000,143.723,143.649,143.009,146.586,141.296,139.625,138.15,134.253,131.114,128.285,125.345
441.5000,140.209,140.314,139.58,142.994,137.799,136.212,134.895,131,127.943,125.091,122.425
442.0000,137.24,137.297,136.64,139.932,134.846,133.685,132.179,128.54,125.632,122.62,120.07
442.5000,133.809,133.896,133.555,136.68,131.793,130.905,129.122,125.827,122.891,120.035,117.369
443.0000,130.391,130.466,130.258,133.284,128.571,127.653,125.979,122.963,119.79,117.064,114.533
443.5000,127.509,127.813,127.506,130.558,126.008,124.958,123.522,120.547,117.567,114.87,112.404
444.0000,124.417,124.825,124.467,127.564,123.081,122.035,120.561,117.787,114.869,112.162,109.732
444.5000,121.444,121.792,121.347,124.625,120.103,119.359,117.679,114.981,112.219,109.723,107.179
445.0000,118.393,118.891,118.292,121.506,117.267,116.342,114.857,112.218,109.4,107.081,104.641
445.5000,116.144,116.443,115.851,119.009,114.89,113.965,112.56,110.114,107.13,104.965,102.566
446.0000,113.576,113.789,113.163,116.448,112.338,111.374,109.911,107.582,104.797,102.878,100.313
446.5000,110.586,111.09,110.186,113.62,109.545,108.899,107.141,104.934,102.311,100.515,97.9548
447.0000,108.15,108.803,107.709,111.223,107.332,106.637,105.169,102.748,100.216,98.5105,96.125
447.5000,105.628,106.345,105.069,108.696,105.037,104.393,102.834,100.42,98.0832,96.2817,94.0481
448.0000,102.881,103.653,102.412,105.916,102.656,101.8,100.403,98.0717,95.6448,93.7851,91.6854
448.5000,100.69,101.406,100.342,103.698,100.607,99.7609,98.4252,95.948,93.8604,92.0025,89.8889
449.0000,98.2883,99.0724,98.016,101.214,98.4163,97.5466,96.0641,93.7023,91.8095,90.1558,87.9791
449.5000,95.7291,96.6268,95.5534,98.833,95.9218,95.1416,93.8397,91.5709,89.6589,88.029,85.9747
450.0000,93.6893,94.4327,93.6687,96.7849,93.9497,93.3143,91.946,89.725,88.0105,86.4492,84.3758
