XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
416.0000,680.191,610.175,596.689,638.058,611.619,628.458,620.743,626.039,615.914,614.786,615.713
416.5000,665.311,596.356,583.65,623.506,598.012,615.174,607.319,612.551,602.353,601.679,602.324
417.0000,652.866,586.064,572.701,612.413,587.073,604.159,596.234,601.689,591.403,590.893,591.652
417.5000,639.623,574.142,561.533,600.244,575.241,592.017,584.528,589.754,579.405,579.095,579.81
418.0000,625.291,561.295,548.838,587.08,562.226,578.649,571.613,576.877,566.788,566.391,567.197
418.5000,613.866,551.259,538.95,576.51,551.725,568.103,560.952,566.14,556.415,556.152,556.881
419.0000,601.405,540.227,527.948,565.031,540.548,556.604,549.636,554.964,545.245,545.161,545.474
419.5000,587.816,527.877,516.222,552.107,528.905,544.201,537.322,542.517,533.096,533.159,533.101
420.0000,575.638,516.997,505.602,540.453,518.06,533.162,526.764,531.449,522.626,522.2,522.647
420.5000,564.688,507.6,496.178,530.549,508.645,523.109,517.03,521.396,512.677,512.741,513.234
421.0000,552.117,496.339,484.978,518.407,497.519,511.36,505.735,509.508,501.356,501.67,501.484
421.5000,542.873,488.211,477.109,509.522,489.074,502.725,497.126,501.22,492.832,493.192,493.431
422.0000,530.098,477.578,466.135,498.039,477.863,491.412,486.28,490.008,481.947,482.408,482.366
422.5000,517.73,466.748,455.422,486.42,466.898,480.475,475.107,479.14,471.37,471.693,471.915
423.0000,508.677,458.866,447.511,478.122,458.997,472.335,467.396,471.023,463.656,463.419,464.026
423.5000,497.189,448.165,437.441,467.14,449.001,461.921,456.85,460.713,453.178,453.344,453.863
424.0000,487.564,439.418,429.179,458.493,440.75,453.285,448.495,452.143,444.734,444.898,445.508
424.5000,477.049,430.041,420.386,448.928,431.472,443.703,439.331,443.095,435.539,435.723,436.304
425.0000,466.112,419.965,410.453,438.951,421.379,434.2,429.1,433.184,425.478,425.806,426.847
425.5000,457.058,412.154,402.682,430.504,413.34,426.011,420.895,424.855,417.512,417.684,418.783
426.0000,447.359,403.183,394.216,421.369,404.641,417.162,412.09,416.111,408.71,409.02,410.412
426.5000,437.012,394.183,384.843,411.455,395.22,407.535,402.727,406.571,399.409,399.858,401.254
427.0000,428.579,386.865,377.355,403.561,387.337,399.961,394.944,399.044,391.684,392.48,393.985
427.5000,419.535,378.414,369.163,394.982,379.095,391.478,386.748,390.595,383.716,384.239,385.921
428.0000,409.936,369.724,360.519,385.551,370.262,382.684,378.04,381.83,374.674,375.313,377.113
428.5000,402.111,362.656,353.44,378.12,363.301,375.496,370.958,374.54,367.519,368.297,369.904
429.0000,393.584,355.009,345.681,370.377,355.483,367.754,362.901,366.539,359.576,360.573,362.242
429.5000,384.566,346.712,337.531,361.5,347.314,359.392,354.934,358.204,351.132,352.234,353.871
430.0000,376.823,340.076,330.892,354.524,340.699,352.541,348.421,351.318,344.529,345.829,347.461
430.5000,368.506,332.609,323.669,346.897,333.754,344.996,340.771,343.698,337.576,338.503,340.287
431.0000,359.724,324.652,316.306,338.483,325.712,337.088,333.072,336.051,329.753,331.076,332.382
431.5000,352.429,318.159,310.335,332.055,319.511,330.605,326.583,329.528,323.369,324.778,326.154
432.0000,344.601,311.339,303.796,324.556,312.735,323.626,319.701,322.639,316.7,317.735,319.262
432.5000,336.671,304.089,296.651,316.841,305.579,316.174,312.105,315.254,309.382,310.315,312.217
433.0000,329.875,298.132,290.914,310.481,299.605,309.917,305.988,309.467,303.319,304.585,305.972
433.5000,322.748,291.533,284.773,303.662,292.955,303.327,299.323,302.947,296.928,298.179,299.487
434.0000,315.04,284.58,277.938,296.845,285.937,296.108,292.574,295.874,290.06,291.186,292.767
434.5000,308.932,278.706,272.538,290.904,280.254,290.256,286.971,290.265,284.691,285.443,287.078
435.0000,302.129,272.778,266.601,284.656,274.275,284.118,280.827,283.819,278.644,279.127,281.133
435.5000,295.141,266.386,260.484,277.73,268.116,277.738,274.453,277.096,272.116,272.499,274.625
436.0000,289.485,260.986,255.442,272.178,262.895,272.299,269.213,272.041,266.817,267.242,269.368
436.5000,283.15,255.067,249.801,266.113,257.338,266.487,263.662,266.412,261.319,261.49,263.673
437.0000,276.079,249.135,243.889,259.962,251.23,260.188,257.722,260.343,255.319,255.323,257.768
437.5000,270.763,243.939,239.146,254.868,246.025,255.315,252.837,255.4,250.369,250.403,252.762
438.0000,264.948,238.394,233.882,249.121,240.725,249.944,247.269,250.123,245.164,245.026,247.558
438.5000,258.712,232.681,228.413,243.471,235.093,243.968,241.316,244.136,239.609,239.353,241.881
439.0000,253.507,227.942,223.803,238.754,230.387,239.053,236.684,239.475,235.114,234.837,237.328
439.5000,247.968,222.986,218.987,233.498,225.551,233.697,231.647,234.271,230.265,229.872,232.598
440.0000,242.285,217.685,214.047,227.939,220.341,228.092,226.459,228.842,225.059,224.464,227.329
440.5000,237.42,213.047,209.83,223.478,215.988,223.867,221.901,224.319,220.951,220.242,222.796
441.0000,232.059,208.337,205.048,218.547,211.271,219.168,217.095,219.212,216.456,215.57,217.874
441.5000,226.473,203.55,200.359,213.357,206.057,214.034,212.134,213.985,211.619,210.673,212.969
442.0000,221.834,199.603,196.264,209.203,202.032,209.963,207.83,209.617,207.524,206.518,208.737
442.5000,216.787,195.182,192.155,204.62,197.512,205.138,203.212,204.903,203.102,202.026,204.33
443.0000,211.607,190.509,187.525,199.528,192.88,200.382,198.355,200.052,198.459,197.516,199.639
443.5000,207.339,186.624,183.958,195.27,189.062,196.293,194.622,196.13,194.609,193.769,195.909
444.0000,202.267,182.123,179.797,190.939,184.731,191.86,190.097,191.848,190.14,189.328,191.533
444.5000,197.668,177.958,175.47,186.626,180.767,187.395,186.003,187.647,185.755,185.203,187.281
445.0000,192.879,173.795,171.371,182.139,176.762,182.956,181.439,183.384,181.517,181.174,182.988
445.5000,188.858,170.295,167.893,178.581,173.324,179.296,178.017,179.816,178.126,177.733,179.815
446.0000,184.54,166.524,164.293,174.822,169.395,175.275,173.978,176.055,174.465,173.779,176.069
446.5000,179.926,162.281,160.257,170.361,165.36,171.047,169.988,171.937,170.367,169.763,172.096
447.0000,176.071,158.959,157.154,167.166,161.952,167.668,166.507,168.572,167.01,166.47,168.879
447.5000,172.088,155.367,153.798,163.364,158.401,164.044,162.773,164.966,163.516,162.622,165.137
448.0000,168.141,151.615,150.24,159.113,154.277,160.321,158.953,161.066,159.896,159.007,161.373
448.5000,164.856,148.609,147.093,155.985,151.303,157.099,155.604,157.804,156.827,156.02,158.233
449.0000,161.161,145.389,143.768,152.475,147.875,153.532,152.166,154.35,153.589,152.495,154.916
449.5000,157.015,141.755,140.485,148.83,144.415,149.824,148.57,150.516,149.746,149.048,151.178
450.0000,153.599,138.972,137.668,145.836,141.538,146.793,145.6,147.703,146.925,146.285,148.242
