XYDATA,TRP_lipid-000_12-11-25-1,TRP_lipid-005_12-11-25-1,TRP_lipid-010_12-11-25-1,TRP_lipid-015_12-11-25-1,TRP_lipid-020_12-11-25-1,TRP_lipid-025_12-11-25-1,TRP_lipid-030_12-11-25-1,TRP_lipid-035_12-11-25-1,TRP_lipid-040_12-11-25-1,TRP_lipid-045_12-11-25-1,TRP_lipid-050_12-11-25-1
437.5000,281.666,275.969,274.303,268.384,264.661,262.15,261.255,263.022,260.417,258.183,258.609
438.0000,275.404,269.749,268.596,262.497,259.006,256.79,255.765,257.235,255.042,252.602,253.035
438.5000,268.842,263.29,262.111,256.196,252.867,250.638,249.595,251.21,248.998,246.675,247.074
439.0000,263.44,257.93,257.088,251.077,247.931,245.708,244.657,246.12,244.276,241.831,242.472
439.5000,257.513,252.171,251.485,245.39,242.486,240.503,239.273,240.695,239.33,236.554,237.282
440.0000,251.204,246.525,245.449,239.683,236.539,234.906,233.562,234.843,233.97,230.746,231.857
440.5000,246.262,241.5,240.768,235.016,231.937,230.338,229.064,230.388,229.493,226.276,227.607
441.0000,240.795,236.011,235.713,229.98,226.914,225.214,224.213,225.532,224.313,221.518,222.804
441.5000,235.038,230.236,230.203,224.457,221.607,219.944,218.724,220.264,219.043,216.396,217.423
442.0000,230.23,225.66,225.474,220.031,217.113,215.54,214.432,215.853,214.846,212.35,213.108
442.5000,224.819,220.666,220.411,215.298,212.333,210.795,209.791,211.325,210.107,207.879,208.558
443.0000,219.225,215.394,214.886,210.209,207.07,205.924,204.682,206.21,205.269,202.833,204.027
443.5000,214.804,211.391,210.599,205.989,203.123,201.974,200.647,202.014,201.132,199.205,200.156
444.0000,209.646,206.339,205.638,201.029,198.382,197.363,196.091,197.328,196.502,194.927,195.587
444.5000,204.899,201.612,200.778,196.331,193.931,193.003,191.682,192.949,192.107,190.719,191.499
445.0000,199.881,196.642,195.839,191.38,189.188,188.652,187.191,187.97,187.574,186.646,187.151
445.5000,195.662,192.7,192.012,187.34,185.67,184.855,183.475,184.099,183.885,183.19,183.623
446.0000,191.202,188.534,187.827,183.233,181.649,180.869,179.603,179.983,180.052,179.336,179.714
446.5000,186.547,183.991,183.43,178.796,177.228,176.847,175.314,175.917,175.827,175.108,175.592
447.0000,182.694,180.196,179.735,175.285,173.898,173.301,171.87,172.418,172.374,171.764,172.35
447.5000,178.99,176.01,175.698,171.333,170.053,169.481,167.926,168.674,168.678,168.119,168.701
448.0000,174.67,171.829,171.368,167.172,165.919,165.525,163.975,164.619,164.635,164.234,164.988
448.5000,170.91,168.288,167.977,163.803,162.615,162.119,160.692,161.503,161.317,161.261,161.852
449.0000,167.112,164.427,164.3,160.183,158.8,158.517,157.303,157.96,157.77,157.788,158.574
449.5000,163.148,160.407,160.481,156.386,155.004,154.599,153.607,154.436,153.883,153.733,154.876
450.0000,159.86,157.176,157.081,153.296,151.873,151.579,150.616,151.49,150.952,150.858,151.786
