XYDATA,BFII_lipid-000_12-11-25-1,BFII_lipid-005_12-11-25-1,BFII_lipid-010_12-11-25-1,BFII_lipid-015_12-11-25-1,BFII_lipid-020_12-11-25-1,BFII_lipid-025_12-11-25-1,BFII_lipid-030_12-11-25-1,BFII_lipid-035_12-11-25-1,BFII_lipid-040_12-11-25-1,BFII_lipid-045_12-11-25-1,BFII_lipid-050_12-11-25-1
420.5000,390.97,394.005,384.929,372.345,364.002,351.22,341.297,332.269,324.435,314.515,306.922
421.0000,381.907,384.955,375.874,363.272,355.171,343.201,333.312,324.492,316.86,306.974,299.515
421.5000,375.161,377.987,369.371,356.929,349.078,337.24,327.681,319.009,311.492,301.587,294.449
422.0000,366.499,369.025,360.646,348.618,341.145,329.215,319.979,311.562,304.287,294.52,287.359
422.5000,357.85,360.411,352.463,340.329,333.027,321.304,312.535,304.549,296.812,287.818,280.974
423.0000,351.459,354.078,346.039,334.138,327.717,315.643,307.067,299.619,291.661,282.843,276.02
423.5000,343.123,345.448,338.084,326.157,319.955,308.21,299.868,292.717,284.575,276.091,269.486
424.0000,336.384,338.776,331.324,319.726,313.541,302.265,293.802,286.785,278.894,270.708,264.124
424.5000,329.12,331.477,324.147,312.838,306.301,296.189,287.367,280.757,272.634,264.972,258.215
425.0000,321.377,323.615,316.471,305.188,299.027,289.059,280.852,274.252,266.158,258.888,252.274
425.5000,314.772,317.638,310.074,299.03,292.943,283.381,275.317,268.719,260.887,253.664,247.525
426.0000,307.847,310.86,303.292,292.38,286.664,277.497,269.288,263.032,255.578,248.106,242.316
426.5000,300.181,303.519,295.909,285.439,279.941,271.051,262.907,256.737,249.34,242.251,236.839
427.0000,294.179,297.5,290.233,279.806,274.281,265.741,257.879,251.574,244.415,237.484,232.453
427.5000,287.633,291.231,283.765,273.547,268.368,260.076,252.208,246.079,238.95,232.098,227.6
428.0000,280.671,284.241,276.92,266.603,261.976,253.871,246.222,240.435,233.4,226.502,222.399
428.5000,275.128,278.514,271.618,261.365,256.805,248.889,241.616,235.858,228.926,222.303,218.117
429.0000,268.892,272.398,265.742,255.574,251.113,243.31,236.582,230.885,224.023,217.568,213.486
429.5000,262.468,266.147,259.699,249.319,245.09,237.498,230.707,225.321,218.698,212.323,208.266
430.0000,257.462,260.908,254.524,244.087,239.986,232.805,226.456,220.75,214.068,208.124,204.051
430.5000,251.656,255.171,249.024,238.684,234.796,227.517,221.499,215.897,209.332,203.508,199.671
431.0000,245.463,248.899,242.954,232.776,229.002,222.247,216.153,210.755,204.467,198.977,195.389
431.5000,240.312,243.931,237.901,228.135,224.401,217.836,211.965,206.8,200.511,194.92,191.772
432.0000,234.826,238.402,232.564,223.124,219.541,213.167,207.54,202.249,196.046,190.945,187.727
432.5000,229.215,232.703,226.834,217.736,214.362,208.251,202.71,197.443,191.062,186.499,183.278
433.0000,224.478,228.201,222.229,213.41,209.927,203.906,198.637,193.337,187.067,182.852,179.516
433.5000,219.338,223.041,217.109,208.439,205.174,199.386,194.4,189.072,183.032,178.907,175.66
434.0000,213.816,217.62,211.818,203.495,200.273,194.351,189.841,184.672,178.545,174.362,171.626
434.5000,209.303,213.185,207.678,199.306,196.166,190.657,186.128,181.055,175.031,170.763,168.236
435.0000,204.609,208.196,202.947,195.001,191.904,186.52,182.11,176.956,171.444,166.985,164.342
435.5000,199.639,202.743,198.042,190.619,187.306,181.896,177.354,172.781,167.608,162.926,160.393
436.0000,195.651,198.384,193.958,186.689,183.63,178.23,173.943,169.353,164.245,159.823,157.262
436.5000,191.316,194.006,189.722,182.407,179.581,174.36,170.183,165.564,160.69,156.32,154.137
437.0000,186.441,189.313,185.016,177.997,175.146,170.211,166.162,161.668,156.843,152.472,150.445
437.5000,182.591,185.365,181.152,174.211,171.593,167.037,162.929,158.427,153.65,149.525,147.423
438.0000,178.44,181.149,177.113,170.316,167.574,163.497,159.339,154.84,150.12,146.219,144.248
438.5000,174.053,176.537,172.811,166.193,163.566,159.444,155.494,150.95,146.502,142.715,140.827
439.0000,170.355,173.043,169.348,162.69,159.939,156.228,152.396,147.827,143.468,139.83,137.904
439.5000,166.71,169.32,165.81,158.923,156.276,152.737,149.183,144.421,140.156,136.775,134.933
440.0000,162.529,165.144,161.697,155.081,152.578,149.204,145.471,140.831,136.986,133.455,131.56
440.5000,159.041,161.625,158.31,151.948,149.519,146.263,142.583,137.95,134.383,130.861,129.094
441.0000,155.388,158.132,154.498,148.451,146.304,142.991,139.408,134.824,131.616,127.965,126.297
441.5000,151.639,154.108,150.72,144.742,142.95,139.438,136.141,131.817,128.668,124.909,123.234
442.0000,148.488,151.029,147.44,141.866,140.142,136.587,133.282,129.186,126.118,122.414,120.919
442.5000,145.155,147.542,144.071,138.637,137.01,133.575,130.421,126.212,123.298,119.665,118.452
443.0000,141.579,143.766,140.446,135.391,133.704,130.238,127.171,123.224,120.289,116.97,115.37
443.5000,138.513,140.753,137.567,132.673,130.913,127.557,124.514,120.883,117.913,114.823,113.103
444.0000,135.146,137.346,134.346,129.457,127.651,124.463,121.405,118.054,115.363,112.19,110.521
444.5000,131.858,133.886,130.975,126.515,124.441,121.588,118.53,115.423,112.75,109.804,108.034
445.0000,128.371,130.496,127.597,123.483,121.289,118.483,115.59,112.676,110.353,107.245,105.673
445.5000,125.736,127.678,124.861,121.061,118.864,115.854,113.177,110.361,108.246,105.125,103.379
446.0000,122.874,124.596,121.965,118.188,116.203,113.211,110.492,107.927,105.97,102.831,100.993
446.5000,119.929,121.356,118.962,115.295,113.277,110.691,107.584,105.254,103.416,100.582,98.8469
447.0000,117.422,118.824,116.676,112.887,110.87,108.512,105.47,103.21,101.431,98.7218,97.0111
447.5000,114.696,116.13,114.027,110.353,108.368,105.913,102.913,100.937,99.356,96.6938,94.9267
448.0000,111.894,113.189,111.182,107.684,105.804,103.453,100.568,98.621,97.0759,94.2775,92.8764
448.5000,109.577,110.755,108.972,105.512,103.743,101.186,98.6667,96.5757,95.2223,92.3901,90.9932
449.0000,107.138,108.335,106.413,103.111,101.395,98.8591,96.5435,94.3848,92.9741,90.3454,88.9704
449.5000,104.535,105.73,103.755,100.387,98.6821,96.2099,94.1356,92.0132,90.7456,88.1916,86.7571
450.0000,102.34,103.542,101.708,98.3991,96.5202,94.2028,92.0638,90.254,88.995,86.3418,85.1137
